1,-4.04,2.47,0.0009
2,-4.04,2.37,0.0152
3,-1.64,2.24,0.0152
4,-1.64,0.92,0.0153
5,2.21,-0.37,0.0152
6,2.21,-1.41,0.0153
7,2.45,-1.97,0.0152
8,2.45,-1.54,0.0153
9,-0.48,-0.97,0.0152
10,-0.48,-0.36,0.0153
11,-1.45,0.25,0.0152
12,-1.45,0.54,0.0153
13,-0.89,0.58,0.0152
14,-0.89,0.68,0.0153
15,0.56,-0.15,0.0152
16,0.56,-0.86,0.0153
17,2.12,-1.51,0.0152
18,2.12,-1.51,0.0153
19,0.61,-1.26,0.0152
20,0.61,-1.04,0.0153
21,-0.16,-0.57,0.0152
22,-0.16,-0.29,0.0153
23,-0.39,-0.01,0.0152
24,-0.39,0.29,0.0152
25,-0.56,0.41,0.0152
26,-0.56,0.38,0.0153
27,0.18,0.18,0.0152
28,0.18,0.02,0.0153
29,0.58,-0.21,0.0152
30,0.58,-0.35,0.0153
31,0.63,-0.45,0.0152
32,0.63,-0.57,0.0153
33,0.41,-0.42,0.0152
34,0.41,-0.19,0.0153
35,-0.16,-0.03,0.0152
36,-0.16,0.20,0.0153
37,-0.44,0.36,0.0152
38,-0.44,0.35,0.0153
39,-0.02,0.30,0.0152
40,-0.02,0.26,0.0153
41,0.12,0.17,0.0152
42,0.12,-0.05,0.0153
43,0.60,-0.21,0.0152
44,0.60,-0.32,0.0153
45,0.71,-0.48,0.0152
46,0.71,-0.61,0.0153
47,-0.01,-0.16,0.0152
48,-0.01,0.11,0.0153
49,-0.22,0.15,0.0152
50,-0.22,0.01,0.0153
51,0.48,-0.10,0.0152
52,0.48,-0.20,0.0153
53,0.43,-0.21,0.0152
54,0.43,-0.18,0.0153
55,0.29,-0.17,0.0152
56,0.29,-0.12,0.0153
57,0.30,-0.15,0.0152
58,0.30,-0.10,0.0153
59,0.33,-0.15,0.0152
60,0.33,-0.13,0.0153
61,0.31,-0.12,0.0152
62,0.31,-0.14,0.0153
63,0.33,-0.11,0.0152
64,0.33,-0.13,0.0153
65,0.38,-0.13,0.0152
66,0.38,-0.11,0.0153
67,0.32,-0.10,0.0152
68,0.32,-0.01,0.0153
69,0.23,-0.02,0.0151
70,0.23,-0.06,0.0153
71,0.47,-0.12,0.0152
72,0.47,-0.13,0.0153
73,0.42,-0.13,0.0152
74,0.42,-0.07,0.0153
75,0.23,-0.02,0.0152
76,0.23,0.05,0.0153
77,0.19,0.07,0.0152
78,0.19,0.03,0.0153
79,0.47,-0.05,0.0152
80,0.47,-0.13,0.0153
81,0.54,-0.16,0.0152
82,0.54,-0.16,0.0153
83,0.13,0.03,0.0152
84,0.13,0.07,0.0153
85,0.38,-0.01,0.0152
86,0.38,-0.07,0.0152
87,0.50,-0.11,0.0152
88,0.50,-0.12,0.0153
89,0.32,-0.04,0.0152
90,0.32,0.01,0.0153
91,0.18,0.08,0.0152
92,0.18,0.01,0.0153
93,0.47,-0.03,0.0152
94,0.47,-0.05,0.0153
95,0.41,-0.06,0.0152
96,0.41,0.05,0.0153
97,-0.14,0.27,0.0152
98,-0.14,0.38,0.0153
99,-0.04,0.37,0.0152
100,-0.04,0.37,0.0153
101,0.01,0.38,0.0153
102,0.01,0.37,0.0153
103,0.08,0.32,0.0153
104,0.08,0.29,0.0154
105,-0.01,0.32,0.0153
106,-0.01,0.32,0.0154
107,-0.08,0.34,0.0153
108,-0.08,0.40,0.0153
109,-0.24,0.43,0.0153
110,-0.24,0.46,0.0153
111,-0.32,0.50,0.0153
112,-0.32,0.53,0.0153
113,-0.46,0.60,0.0152
114,-0.46,0.62,0.0154
115,-0.53,0.66,0.0152
116,-0.53,0.60,0.0153
117,-0.33,0.53,0.0152
118,-0.33,0.48,0.0153
119,-0.23,0.37,0.0152
120,-0.23,0.32,0.0153
121,-0.21,0.24,0.0152
122,-0.21,0.18,0.0153
123,-0.22,0.15,0.0152
124,-0.22,0.08,0.0153
125,-0.22,0.10,0.0152
126,-0.22,0.08,0.0153
127,-0.18,0.04,0.0152
128,-0.18,0.02,0.0153
129,-0.21,0.02,0.0152
130,-0.21,0.04,0.0153
131,-0.29,0.05,0.0153
132,-0.29,0.06,0.0154
133,-0.25,0.05,0.0152
134,-0.25,0.04,0.0153
135,-0.25,0.04,0.0153
136,-0.25,0.04,0.0154
137,-0.25,0.03,0.0153
138,-0.25,0.03,0.0154
139,-0.26,0.03,0.0153
140,-0.26,0.01,0.0154
141,-0.20,-0.00,0.0153
142,-0.20,-0.02,0.0152
143,-0.28,0.02,0.0153
144,-0.28,0.07,0.0154
145,-0.38,0.10,0.0153
146,-0.38,-0.00,0.0154
147,-0.19,0.02,0.0152
148,-0.19,0.01,0.0153
149,-0.30,0.04,0.0151
150,-0.30,0.04,0.0154
151,-0.25,0.02,0.0153
152,-0.25,0.04,0.0153
153,-0.27,0.02,0.0153
154,-0.27,0.03,0.0154
