19,-0.50,0.69,0.0102
20,-0.50,0.93,0.0103
21,-0.74,1.03,0.0102
22,-0.74,1.05,0.0103
23,-0.71,0.99,0.0102
24,-0.71,0.92,0.0103
25,-0.69,0.96,0.0102
26,-0.69,0.55,0.0103
27,-0.13,0.18,0.0102
28,-0.13,-0.13,0.0103
29,0.30,-0.42,0.0102
30,0.30,-0.55,0.0103
31,0.51,-0.71,0.0102
32,0.51,-0.79,0.0103
33,0.59,-0.81,0.0102
34,0.59,-0.90,0.0103
35,0.74,-1.03,0.0102
36,0.74,-1.16,0.0103
37,0.72,-1.00,0.0102
38,0.72,-0.65,0.0103
39,0.30,-0.42,0.0102
40,0.30,-0.16,0.0103
41,-0.01,0.01,0.0102
42,-0.01,0.14,0.0103
43,-0.13,0.19,0.0102
44,-0.13,0.17,0.0103
45,-0.00,0.01,0.0102
46,-0.00,-0.17,0.0102
47,0.22,-0.31,0.0102
48,0.22,-0.46,0.0103
49,0.41,-0.57,0.0102
50,0.41,-0.65,0.0103
51,0.45,-0.63,0.0102
52,0.45,-0.51,0.0103
53,0.36,-0.50,0.0102
54,0.36,-0.49,0.0103
55,0.32,-0.44,0.0102
56,0.32,-0.43,0.0103
57,0.30,-0.42,0.0102
58,0.30,-0.35,0.0103
59,0.22,-0.31,0.0102
60,0.22,-0.23,0.0103
61,0.10,-0.14,0.0102
62,0.10,-0.04,0.0103
63,0.00,-0.00,0.0102
64,0.00,0.03,0.0102
65,-0.04,0.06,0.0102
66,-0.04,0.05,0.0103
67,-0.04,0.06,0.0102
68,-0.04,0.09,0.0103
69,-0.10,0.14,0.0102
70,-0.10,0.17,0.0103
71,-0.14,0.20,0.0102
72,-0.14,0.25,0.0103
73,-0.21,0.30,0.0102
74,-0.21,0.33,0.0103
75,-0.23,0.32,0.0102
76,-0.23,0.22,0.0103
77,-0.17,0.24,0.0102
78,-0.17,0.14,0.0103
79,-0.04,0.06,0.0102
80,-0.04,-0.09,0.0103
81,0.07,-0.09,0.0103
82,0.07,-0.06,0.0103
83,-0.02,0.02,0.0102
84,-0.02,0.12,0.0103
85,-0.15,0.21,0.0102
86,-0.15,0.31,0.0103
87,-0.29,0.40,0.0102
88,-0.29,0.47,0.0103
89,-0.37,0.51,0.0102
90,-0.37,0.45,0.0103
91,-0.31,0.43,0.0102
92,-0.31,0.39,0.0103
93,-0.20,0.28,0.0102
94,-0.20,0.16,0.0103
95,-0.09,0.13,0.0102
96,-0.09,0.08,0.0103
97,0.00,-0.00,0.0102
98,0.00,-0.03,0.0102
99,-0.03,0.04,0.0102
100,-0.03,0.09,0.0103
101,-0.09,0.12,0.0102
102,-0.09,0.13,0.0103
103,-0.13,0.17,0.0102
104,-0.13,0.18,0.0103
105,-0.14,0.19,0.0103
106,-0.14,0.22,0.0103
107,-0.19,0.26,0.0102
108,-0.19,0.25,0.0103
109,-0.20,0.27,0.0102
110,-0.20,0.28,0.0103
111,-0.22,0.30,0.0103
112,-0.22,0.31,0.0103
113,-0.23,0.32,0.0102
114,-0.23,0.32,0.0103
115,-0.24,0.33,0.0102
116,-0.24,0.32,0.0103
117,-0.23,0.32,0.0103
118,-0.23,0.30,0.0103
119,-0.20,0.28,0.0102
120,-0.20,0.25,0.0103
121,-0.16,0.22,0.0102
122,-0.16,0.19,0.0103
123,-0.12,0.17,0.0102
124,-0.12,0.15,0.0103
125,-0.10,0.14,0.0102
126,-0.10,0.12,0.0103
127,-0.08,0.11,0.0102
128,-0.08,0.10,0.0103
129,-0.07,0.09,0.0103
130,-0.07,0.08,0.0103
131,-0.06,0.08,0.0103
132,-0.06,0.07,0.0103
133,-0.05,0.07,0.0103
134,-0.05,0.05,0.0103
135,-0.01,0.02,0.0102
136,-0.01,-0.00,0.0103
137,0.02,-0.03,0.0101
138,0.02,-0.06,0.0103
139,0.06,-0.09,0.0102
140,0.06,-0.12,0.0103
141,0.12,-0.16,0.0103
142,0.12,-0.19,0.0103
143,0.17,-0.24,0.0103
144,0.17,-0.29,0.0103
145,0.24,-0.34,0.0103
146,0.24,-0.38,0.0103
147,0.32,-0.44,0.0103
148,0.32,-0.45,0.0103
149,0.24,-0.33,0.0103
150,0.24,-0.16,0.0103
151,0.03,-0.04,0.0103
152,0.03,0.04,0.0104
153,-0.06,0.08,0.0102
154,-0.06,0.14,0.0103
155,-0.09,0.13,0.0102
156,-0.09,0.11,0.0103
157,-0.05,0.07,0.0102
158,-0.05,0.05,0.0103
159,-0.04,0.05,0.0102
160,-0.04,0.06,0.0103
161,-0.02,0.03,0.0103
162,-0.02,0.03,0.0103
163,-0.03,0.04,0.0102
164,-0.03,0.05,0.0103
165,-0.06,0.08,0.0103
166,-0.06,0.07,0.0103
167,-0.03,0.05,0.0103
168,-0.03,0.05,0.0103
169,-0.07,0.10,0.0102
170,-0.07,0.09,0.0103
171,-0.06,0.09,0.0102
172,-0.06,0.14,0.0103
173,-0.14,0.20,0.0102
174,-0.14,0.16,0.0103
175,-0.09,0.12,0.0103
176,-0.09,0.18,0.0103
177,-0.21,0.29,0.0103
178,-0.21,0.28,0.0103
179,-0.23,0.31,0.0102
180,-0.23,0.41,0.0103
181,-0.33,0.46,0.0102
182,-0.33,0.49,0.0103
183,-0.40,0.55,0.0102
184,-0.40,0.64,0.0103
185,-0.49,0.69,0.0103
186,-0.49,0.71,0.0103
187,-0.54,0.76,0.0102
188,-0.54,0.75,0.0103
189,-0.51,0.71,0.0103
190,-0.51,0.69,0.0103
191,-0.48,0.66,0.0103
192,-0.48,0.61,0.0103
193,-0.41,0.57,0.0103
194,-0.41,0.50,0.0103
195,-0.28,0.39,0.0102
196,-0.28,0.28,0.0103
197,-0.12,0.17,0.0102
198,-0.12,0.08,0.0103
199,0.04,-0.05,0.0102
200,0.04,-0.10,0.0103
201,0.05,-0.07,0.0103
202,0.05,0.01,0.0103
203,-0.05,0.08,0.0101
204,-0.05,0.13,0.0103
205,-0.11,0.15,0.0103
206,-0.11,0.18,0.0103
207,-0.18,0.25,0.0103
208,-0.18,0.28,0.0103
209,-0.22,0.31,0.0103
210,-0.22,0.32,0.0103
211,-0.26,0.36,0.0103
212,-0.26,0.39,0.0104
213,-0.29,0.40,0.0103
214,-0.29,0.41,0.0103
215,-0.31,0.42,0.0102
216,-0.31,0.42,0.0103
217,-0.31,0.43,0.0102
218,-0.31,0.42,0.0103
219,-0.30,0.42,0.0102
220,-0.30,0.39,0.0103
221,-0.27,0.38,0.0102
222,-0.27,0.35,0.0103
223,-0.24,0.33,0.0103
224,-0.24,0.29,0.0103
225,-0.17,0.24,0.0103
226,-0.17,0.20,0.0103
227,-0.13,0.17,0.0103
228,-0.13,0.14,0.0103
229,-0.07,0.10,0.0102
230,-0.07,0.03,0.0103
231,0.01,-0.01,0.0102
232,0.01,-0.06,0.0104
233,0.09,-0.12,0.0103
234,0.09,-0.19,0.0104
235,0.18,-0.25,0.0103
236,0.18,-0.34,0.0103
237,0.30,-0.42,0.0103
238,0.30,-0.51,0.0103
239,0.44,-0.61,0.0102
240,0.44,-0.73,0.0103
241,0.59,-0.82,0.0102
242,0.59,-0.76,0.0103
243,0.35,-0.49,0.0103
244,0.35,-0.30,0.0104
245,0.12,-0.16,0.0103
246,0.12,-0.06,0.0104
247,0.03,-0.05,0.0102
248,0.03,0.10,0.0103
249,-0.12,0.16,0.0102
250,-0.12,0.13,0.0103
251,0.02,-0.03,0.0102
252,0.02,-0.16,0.0103
253,0.20,-0.27,0.0103
254,0.20,-0.41,0.0103
