36,-0.53,0.31,0.0153
37,-0.02,0.02,0.0152
38,-0.02,-0.33,0.0153
39,0.59,-0.58,0.0152
40,0.59,-0.69,0.0153
41,0.75,-0.73,0.0152
42,0.75,-0.75,0.0153
43,0.35,-0.34,0.0152
44,0.35,0.02,0.0153
45,-0.15,0.14,0.0152
46,-0.15,0.11,0.0153
47,-0.02,0.02,0.0152
48,-0.02,-0.01,0.0153
49,0.09,-0.09,0.0152
50,0.09,-0.13,0.0153
51,0.15,-0.15,0.0152
52,0.15,-0.19,0.0153
53,0.22,-0.22,0.0152
54,0.22,-0.15,0.0153
55,0.20,-0.20,0.0152
56,0.20,-0.11,0.0153
57,0.04,-0.04,0.0152
58,0.04,-0.04,0.0153
59,0.06,-0.06,0.0152
60,0.06,-0.10,0.0153
61,0.14,-0.14,0.0152
62,0.14,-0.14,0.0153
63,0.16,-0.16,0.0152
64,0.16,-0.17,0.0153
65,0.18,-0.17,0.0152
66,0.18,-0.19,0.0153
67,0.18,-0.18,0.0152
68,0.18,-0.19,0.0153
69,0.19,-0.19,0.0152
70,0.19,-0.19,0.0153
71,0.20,-0.20,0.0152
72,0.20,-0.20,0.0153
73,0.21,-0.21,0.0152
74,0.21,-0.23,0.0153
75,0.22,-0.22,0.0152
76,0.22,-0.23,0.0153
77,0.23,-0.23,0.0152
78,0.23,-0.25,0.0153
79,0.26,-0.25,0.0152
80,0.26,-0.26,0.0153
81,0.25,-0.24,0.0152
82,0.25,-0.26,0.0153
83,0.28,-0.28,0.0152
84,0.28,-0.30,0.0153
85,0.29,-0.29,0.0152
86,0.29,-0.28,0.0153
87,0.27,-0.26,0.0152
88,0.27,-0.27,0.0153
89,0.27,-0.26,0.0152
90,0.27,-0.25,0.0153
91,0.23,-0.23,0.0152
92,0.23,-0.23,0.0153
93,0.23,-0.23,0.0152
94,0.23,-0.24,0.0153
95,0.23,-0.23,0.0152
96,0.23,-0.23,0.0153
97,0.24,-0.23,0.0152
98,0.24,-0.24,0.0153
99,0.24,-0.24,0.0152
100,0.24,-0.24,0.0153
101,0.23,-0.23,0.0152
102,0.23,-0.24,0.0153
103,0.24,-0.24,0.0152
104,0.24,-0.23,0.0153
105,0.23,-0.23,0.0153
106,0.23,-0.24,0.0153
107,0.27,-0.26,0.0152
108,0.27,-0.25,0.0153
109,0.26,-0.26,0.0153
110,0.26,-0.26,0.0153
111,0.29,-0.28,0.0153
112,0.29,-0.28,0.0153
113,0.30,-0.29,0.0153
114,0.30,-0.30,0.0153
115,0.34,-0.33,0.0153
116,0.34,-0.34,0.0153
117,0.37,-0.36,0.0153
118,0.37,-0.36,0.0153
119,0.41,-0.40,0.0153
120,0.41,-0.41,0.0153
121,0.44,-0.43,0.0153
122,0.44,-0.43,0.0153
123,0.47,-0.46,0.0153
124,0.47,-0.50,0.0154
125,0.54,-0.53,0.0153
126,0.54,-0.54,0.0153
127,0.54,-0.53,0.0153
128,0.54,-0.51,0.0153
129,0.48,-0.47,0.0153
130,0.48,-0.35,0.0153
131,0.27,-0.26,0.0153
132,0.27,-0.14,0.0153
133,0.06,-0.06,0.0153
134,0.06,0.09,0.0153
135,-0.13,0.12,0.0152
136,-0.13,0.10,0.0153
137,-0.09,0.09,0.0152
138,-0.09,0.10,0.0153
139,-0.11,0.11,0.0153
140,-0.11,0.11,0.0153
141,-0.10,0.10,0.0152
142,-0.10,0.10,0.0153
143,-0.15,0.15,0.0153
144,-0.15,0.01,0.0153
145,-0.00,0.00,0.0153
146,-0.00,0.04,0.0152
147,-0.11,0.11,0.0152
148,-0.11,0.13,0.0153
149,-0.20,0.20,0.0152
150,-0.20,0.27,0.0154
151,-0.31,0.31,0.0153
152,-0.31,0.39,0.0153
153,-0.43,0.42,0.0153
154,-0.43,0.51,0.0153
155,-0.57,0.56,0.0153
156,-0.57,0.62,0.0153
157,-0.62,0.60,0.0153
158,-0.62,0.58,0.0153
159,-0.54,0.53,0.0153
160,-0.54,0.48,0.0153
161,-0.40,0.39,0.0153
162,-0.40,0.29,0.0153
163,-0.18,0.18,0.0153
164,-0.18,0.07,0.0154
165,0.02,-0.02,0.0153
166,0.02,-0.09,0.0154
167,0.01,-0.01,0.0153
168,0.01,0.07,0.0154
169,-0.19,0.19,0.0152
170,-0.19,0.24,0.0153
171,-0.31,0.30,0.0152
172,-0.31,0.34,0.0153
173,-0.41,0.40,0.0152
174,-0.41,0.30,0.0153
175,-0.32,0.31,0.0152
176,-0.32,0.24,0.0153
177,-0.22,0.22,0.0152
178,-0.22,0.18,0.0153
179,-0.15,0.15,0.0153
180,-0.15,0.16,0.0153
181,-0.17,0.17,0.0153
182,-0.17,0.19,0.0153
183,-0.23,0.22,0.0152
184,-0.23,0.23,0.0153
185,-0.28,0.28,0.0152
186,-0.28,0.32,0.0153
187,-0.37,0.36,0.0152
188,-0.37,0.37,0.0153
189,-0.41,0.40,0.0153
190,-0.41,0.43,0.0153
191,-0.48,0.47,0.0153
192,-0.48,0.49,0.0154
193,-0.48,0.47,0.0153
194,-0.48,0.45,0.0153
195,-0.45,0.44,0.0153
196,-0.45,0.37,0.0153
197,-0.33,0.33,0.0153
198,-0.33,0.29,0.0153
199,-0.22,0.21,0.0153
200,-0.22,0.17,0.0153
201,-0.10,0.10,0.0153
202,-0.10,0.02,0.0153
203,0.02,-0.02,0.0153
204,0.02,-0.05,0.0154
205,0.06,-0.06,0.0153
206,0.06,-0.08,0.0154
207,0.12,-0.12,0.0153
208,0.12,-0.17,0.0154
209,0.22,-0.21,0.0153
210,0.22,-0.27,0.0153
211,0.33,-0.32,0.0153
212,0.33,-0.27,0.0154
213,0.17,-0.17,0.0153
214,0.17,-0.03,0.0154
215,-0.01,0.01,0.0153
216,-0.01,-0.01,0.0153
217,0.04,-0.04,0.0152
218,0.04,-0.14,0.0153
219,0.28,-0.28,0.0153
220,0.28,-0.34,0.0153
221,0.46,-0.45,0.0153
222,0.46,-0.53,0.0153
223,0.57,-0.56,0.0152
224,0.57,-0.60,0.0153
225,0.64,-0.63,0.0153
226,0.64,-0.61,0.0153
227,0.54,-0.53,0.0153
228,0.54,-0.40,0.0153
229,0.33,-0.32,0.0153
230,0.33,-0.20,0.0153
231,0.13,-0.13,0.0153
232,0.13,0.01,0.0153
233,-0.04,0.04,0.0153
234,-0.04,-0.08,0.0153
235,0.21,-0.21,0.0153
236,0.21,-0.34,0.0153
237,0.45,-0.44,0.0153
238,0.45,-0.56,0.0153
239,0.67,-0.66,0.0153
240,0.67,-0.70,0.0153
241,0.75,-0.74,0.0153
242,0.75,-0.65,0.0153
243,0.56,-0.55,0.0153
244,0.56,-0.36,0.0153
245,0.22,-0.21,0.0153
246,0.22,-0.01,0.0153
247,-0.13,0.13,0.0153
248,-0.13,0.28,0.0153
249,-0.30,0.30,0.0153
250,-0.30,0.16,0.0153
251,-0.02,0.02,0.0153
252,-0.02,-0.11,0.0153
253,0.24,-0.23,0.0153
254,0.24,-0.35,0.0153
255,0.47,-0.46,0.0153
256,0.47,-0.60,0.0153
257,0.72,-0.70,0.0153
258,0.72,-0.74,0.0153
259,0.50,-0.49,0.0153
260,0.50,-0.35,0.0153
261,0.08,-0.07,0.0153
262,0.08,0.08,0.0154
263,-0.27,0.27,0.0153
264,-0.27,0.33,0.0153
265,-0.27,0.26,0.0153
266,-0.27,0.15,0.0153
267,-0.08,0.08,0.0152
268,-0.08,-0.01,0.0153
269,0.07,-0.07,0.0153
270,0.07,-0.10,0.0153
271,0.20,-0.19,0.0153
272,0.20,-0.22,0.0153
273,0.27,-0.26,0.0153
274,0.27,-0.34,0.0153
275,0.39,-0.38,0.0153
276,0.39,-0.32,0.0153
277,0.03,-0.03,0.0153
278,0.03,0.04,0.0153
279,-0.12,0.12,0.0152
280,-0.12,0.12,0.0153
281,-0.04,0.04,0.0153
282,-0.04,0.05,0.0153
283,-0.04,0.04,0.0152
284,-0.04,0.04,0.0153
285,-0.06,0.06,0.0153
286,-0.06,0.06,0.0153
287,-0.04,0.04,0.0153
288,-0.04,0.04,0.0153
289,-0.03,0.03,0.0153
290,-0.03,0.07,0.0153
291,-0.11,0.11,0.0153
292,-0.11,0.15,0.0153
293,-0.23,0.22,0.0153
294,-0.23,0.26,0.0154
295,-0.33,0.33,0.0153
296,-0.33,0.39,0.0153
297,-0.48,0.47,0.0153
298,-0.48,0.54,0.0153
299,-0.62,0.61,0.0153
300,-0.62,0.68,0.0153
301,-0.79,0.78,0.0153
302,-0.79,0.75,0.0154
303,-0.72,0.70,0.0153
304,-0.72,0.70,0.0153
305,-0.55,0.54,0.0153
306,-0.55,0.37,0.0153
307,-0.18,0.18,0.0152
308,-0.18,-0.04,0.0154
309,0.12,-0.12,0.0153
310,0.12,-0.06,0.0153
311,-0.09,0.09,0.0153
312,-0.09,0.23,0.0153
313,-0.37,0.37,0.0153
314,-0.37,0.49,0.0153
315,-0.60,0.59,0.0153
316,-0.60,0.65,0.0153
317,-0.70,0.69,0.0153
318,-0.70,0.70,0.0153
319,-0.69,0.68,0.0153
320,-0.69,0.54,0.0153
321,-0.46,0.46,0.0152
322,-0.46,0.26,0.0153
323,-0.08,0.08,0.0153
324,-0.08,-0.03,0.0153
325,0.15,-0.15,0.0153
326,0.15,-0.08,0.0153
327,-0.02,0.02,0.0153
328,-0.02,0.17,0.0153
329,-0.29,0.28,0.0153
330,-0.29,0.37,0.0153
331,-0.57,0.56,0.0152
332,-0.57,0.52,0.0153
333,-0.57,0.56,0.0152
334,-0.57,0.49,0.0153
335,-0.40,0.39,0.0153
336,-0.40,0.36,0.0153
337,-0.24,0.24,0.0153
338,-0.24,0.14,0.0153
339,-0.08,0.08,0.0153
340,-0.08,-0.01,0.0154
341,-0.02,0.02,0.0153
342,-0.02,0.08,0.0153
343,-0.15,0.15,0.0153
344,-0.15,0.26,0.0153
345,-0.33,0.32,0.0153
346,-0.33,0.40,0.0153
347,-0.45,0.44,0.0153
348,-0.45,0.47,0.0153
349,-0.53,0.52,0.0153
350,-0.53,0.54,0.0153
351,-0.55,0.54,0.0153
352,-0.55,0.45,0.0154
353,-0.40,0.39,0.0153
354,-0.40,0.29,0.0154
355,-0.14,0.14,0.0153
356,-0.14,0.04,0.0153
357,0.04,-0.04,0.0152
358,0.04,-0.07,0.0153
359,-0.00,0.00,0.0153
360,-0.00,0.03,0.0152
361,-0.07,0.07,0.0153
362,-0.07,0.09,0.0153
363,-0.13,0.12,0.0153
364,-0.13,0.14,0.0153
365,-0.12,0.12,0.0153
366,-0.12,0.15,0.0153
367,-0.15,0.15,0.0153
368,-0.15,0.14,0.0153
369,-0.13,0.12,0.0152
370,-0.13,0.11,0.0153
371,-0.08,0.08,0.0153
372,-0.08,0.06,0.0153
373,-0.03,0.02,0.0153
374,-0.03,-0.01,0.0153
375,0.05,-0.04,0.0153
376,0.05,-0.10,0.0154
377,0.15,-0.15,0.0153
378,0.15,-0.20,0.0154
379,0.28,-0.27,0.0153
380,0.28,-0.36,0.0154
381,0.46,-0.46,0.0153
382,0.46,-0.50,0.0153
383,0.44,-0.44,0.0153
384,0.44,-0.53,0.0154
385,0.43,-0.43,0.0153
386,0.43,-0.30,0.0153
387,0.18,-0.18,0.0153
388,0.18,-0.13,0.0154
389,-0.00,0.00,0.0153
390,-0.00,0.02,0.0152
391,0.05,-0.05,0.0153
392,0.05,-0.15,0.0154
393,0.25,-0.25,0.0153
394,0.25,-0.38,0.0153
395,0.50,-0.49,0.0153
396,0.50,-0.59,0.0153
397,0.67,-0.66,0.0153
398,0.67,-0.70,0.0154
399,0.73,-0.72,0.0153
400,0.73,-0.62,0.0153
401,0.55,-0.54,0.0153
402,0.55,-0.38,0.0153
403,0.28,-0.27,0.0152
404,0.28,-0.09,0.0153
405,-0.06,0.06,0.0153
406,-0.06,0.19,0.0153
407,-0.21,0.20,0.0153
408,-0.21,0.08,0.0153
409,0.06,-0.06,0.0152
410,0.06,-0.21,0.0153
411,0.35,-0.34,0.0153
412,0.35,-0.47,0.0153
413,0.62,-0.61,0.0153
414,0.62,-0.59,0.0153
415,0.45,-0.44,0.0153
416,0.45,-0.46,0.0154
417,0.32,-0.31,0.0153
418,0.32,-0.20,0.0153
419,0.07,-0.07,0.0153
420,0.07,0.03,0.0153
421,-0.06,0.06,0.0152
422,-0.06,-0.05,0.0153
423,0.20,-0.19,0.0153
424,0.20,-0.29,0.0153
425,0.43,-0.42,0.0153
426,0.43,-0.53,0.0153
427,0.56,-0.55,0.0153
428,0.56,-0.58,0.0154
429,0.58,-0.57,0.0153
430,0.58,-0.53,0.0153
431,0.40,-0.39,0.0153
432,0.40,-0.26,0.0154
433,0.15,-0.15,0.0153
434,0.15,-0.05,0.0154
435,-0.08,0.08,0.0153
436,-0.08,0.13,0.0153
437,-0.08,0.08,0.0153
438,-0.08,-0.04,0.0154
439,0.11,-0.11,0.0153
440,0.11,-0.17,0.0153
441,0.24,-0.23,0.0153
442,0.24,-0.32,0.0154
443,0.39,-0.38,0.0153
444,0.39,-0.42,0.0154
445,0.47,-0.47,0.0153
446,0.47,-0.50,0.0154
447,0.51,-0.50,0.0153
448,0.51,-0.49,0.0153
449,0.47,-0.46,0.0153
450,0.47,-0.32,0.0153
451,0.25,-0.25,0.0153
452,0.25,-0.12,0.0153
453,-0.00,0.00,0.0153
454,-0.00,0.06,0.0152
455,-0.05,0.04,0.0152
456,-0.05,-0.05,0.0153
457,0.08,-0.08,0.0153
458,0.08,-0.13,0.0154
459,0.17,-0.17,0.0153
460,0.17,-0.22,0.0153
461,0.26,-0.25,0.0153
462,0.26,-0.28,0.0153
463,0.32,-0.32,0.0153
464,0.32,-0.32,0.0153
465,0.31,-0.30,0.0152
466,0.31,-0.24,0.0153
467,0.19,-0.19,0.0152
468,0.19,-0.13,0.0153
469,0.11,-0.11,0.0153
470,0.11,-0.06,0.0153
471,0.03,-0.03,0.0153
472,0.03,-0.04,0.0153
473,0.02,-0.02,0.0153
474,0.02,-0.03,0.0153
475,0.00,-0.00,0.0153
476,0.00,0.01,0.0152
477,-0.04,0.04,0.0152
478,-0.04,0.08,0.0153
479,-0.11,0.11,0.0153
480,-0.11,0.15,0.0153
481,-0.20,0.20,0.0153
482,-0.20,0.27,0.0153
483,-0.34,0.33,0.0153
484,-0.34,0.38,0.0153
485,-0.39,0.38,0.0153
486,-0.39,0.26,0.0153
487,-0.08,0.08,0.0152
488,-0.08,0.02,0.0153
489,-0.01,0.01,0.0153
490,-0.01,-0.05,0.0153
491,0.03,-0.03,0.0153
492,0.03,0.07,0.0153
493,-0.12,0.12,0.0152
494,-0.12,0.19,0.0153
495,-0.25,0.25,0.0153
496,-0.25,0.32,0.0153
497,-0.42,0.41,0.0153
498,-0.42,0.45,0.0153
499,-0.55,0.54,0.0152
500,-0.55,0.60,0.0153
501,-0.64,0.63,0.0153
502,-0.64,0.61,0.0153
503,-0.54,0.53,0.0153
504,-0.54,0.46,0.0153
505,-0.33,0.32,0.0153
506,-0.33,0.18,0.0153
507,-0.04,0.04,0.0152
508,-0.04,-0.06,0.0153
509,0.10,-0.10,0.0153
510,0.10,-0.00,0.0154
511,-0.08,0.08,0.0152
512,-0.08,0.14,0.0153
513,-0.19,0.19,0.0153
514,-0.19,0.25,0.0153
515,-0.31,0.30,0.0153
516,-0.31,0.33,0.0153
517,-0.40,0.39,0.0153
518,-0.40,0.43,0.0153
519,-0.51,0.50,0.0153
520,-0.51,0.53,0.0154
521,-0.60,0.59,0.0153
522,-0.60,0.63,0.0154
523,-0.65,0.63,0.0153
524,-0.65,0.54,0.0153
525,-0.46,0.45,0.0152
526,-0.46,0.32,0.0153
527,-0.20,0.20,0.0153
528,-0.20,0.04,0.0153
529,0.08,-0.08,0.0152
530,0.08,-0.12,0.0153
531,0.07,-0.07,0.0153
532,0.07,-0.03,0.0153
533,-0.04,0.04,0.0153
534,-0.04,0.06,0.0153
535,-0.09,0.09,0.0153
536,-0.09,0.10,0.0153
537,-0.10,0.10,0.0152
538,-0.10,0.10,0.0153
539,-0.14,0.13,0.0152
540,-0.14,0.15,0.0153
541,-0.15,0.15,0.0152
542,-0.15,0.17,0.0153
543,-0.14,0.14,0.0153
544,-0.14,0.16,0.0153
545,-0.17,0.17,0.0153
546,-0.17,0.15,0.0153
547,-0.14,0.14,0.0153
548,-0.14,0.12,0.0153
549,-0.10,0.10,0.0153
550,-0.10,0.09,0.0153
551,-0.06,0.06,0.0153
552,-0.06,0.03,0.0153
553,0.01,-0.01,0.0153
554,0.01,-0.04,0.0152
555,0.07,-0.07,0.0153
556,0.07,-0.12,0.0154
557,0.16,-0.15,0.0153
558,0.16,-0.20,0.0154
559,0.27,-0.26,0.0153
560,0.27,-0.31,0.0153
561,0.34,-0.33,0.0153
562,0.34,-0.21,0.0153
563,0.06,-0.05,0.0152
564,0.06,0.08,0.0154
565,-0.10,0.10,0.0153
566,-0.10,0.07,0.0153
567,0.03,-0.03,0.0153
568,0.03,-0.11,0.0153
569,0.21,-0.20,0.0153
570,0.21,-0.26,0.0153
571,0.29,-0.29,0.0153
572,0.29,-0.32,0.0153
573,0.34,-0.33,0.0153
574,0.34,-0.34,0.0153
575,0.35,-0.34,0.0152
576,0.35,-0.32,0.0153
577,0.33,-0.32,0.0153
578,0.33,-0.26,0.0153
579,0.29,-0.28,0.0153
580,0.29,-0.26,0.0153
581,0.25,-0.25,0.0153
582,0.25,-0.26,0.0153
583,0.24,-0.23,0.0153
584,0.24,-0.21,0.0153
585,0.21,-0.21,0.0153
586,0.21,-0.20,0.0153
587,0.18,-0.18,0.0153
588,0.18,-0.20,0.0153
589,0.24,-0.24,0.0153
590,0.24,-0.29,0.0153
591,0.35,-0.34,0.0153
592,0.35,-0.40,0.0154
593,0.48,-0.47,0.0153
594,0.48,-0.54,0.0154
595,0.55,-0.54,0.0153
596,0.55,-0.56,0.0154
597,0.54,-0.53,0.0153
598,0.54,-0.41,0.0153
599,0.32,-0.31,0.0153
600,0.32,-0.18,0.0153
601,0.09,-0.08,0.0153
602,0.09,-0.02,0.0153
603,-0.08,0.08,0.0153
